Date,Value (USD per troy ounce)
12/6/2020,24.12097731
12/7/2020,24.52417413
12/8/2020,24.55791207
12/9/2020,23.89272113
12/10/2020,23.97289622
12/11/2020,23.93330899
12/12/2020,23.94387747
12/13/2020,23.95412115
12/14/2020,23.84045236
12/15/2020,24.48562546
12/16/2020,25.35096058
12/17/2020,25.96759007
12/18/2020,25.79529392
12/19/2020,25.80896258
12/20/2020,25.86492303
12/21/2020,26.22578713
12/22/2020,25.30667597
12/23/2020,25.54454055
12/24/2020,25.82402519
12/25/2020,25.82735354
12/26/2020,25.81604519
12/27/2020,26.11359466
12/28/2020,26.32558081
12/29/2020,26.17558068
12/30/2020,26.64358096
12/31/2020,26.34884112
1/1/2021,26.34937405
1/2/2021,26.34406428
1/3/2021,26.86263135
1/4/2021,27.1829263
1/5/2021,27.58099773
1/6/2021,27.29778251
1/7/2021,27.15404847
1/8/2021,25.40929422
1/9/2021,25.42898701
1/10/2021,25.00904077
1/11/2021,25.01396786
1/12/2021,25.60884604
1/13/2021,25.26568821
1/14/2021,25.55730674
1/15/2021,24.75587362
1/16/2021,24.76617327
1/17/2021,24.31163431
1/18/2021,25.10991682
1/19/2021,25.21905206
1/20/2021,25.83369046
1/21/2021,25.9322059
1/22/2021,25.44754626
1/23/2021,25.47138621
1/24/2021,25.54850729
1/25/2021,25.32502096
1/26/2021,25.44475877
1/27/2021,25.17935647
1/28/2021,26.42653731
1/29/2021,27.00612537
1/30/2021,27.00843865
1/31/2021,28.560547
2/1/2021,28.67540083
2/2/2021,26.75533825
2/3/2021,26.84827525
2/4/2021,26.31756835
2/5/2021,26.88027249
2/6/2021,26.90638462
2/7/2021,27.25061092
2/8/2021,27.26213322
2/9/2021,27.21350182
2/10/2021,27.00571156
2/11/2021,26.97765138
2/12/2021,27.35409793
2/13/2021,27.35409793
2/14/2021,27.43027806
2/15/2021,27.59322857
2/16/2021,27.13337939
2/17/2021,27.38817125
2/18/2021,26.76552157
2/19/2021,27.25304973
2/20/2021,27.27372152
2/21/2021,27.41013553
2/22/2021,28.19320009
2/23/2021,27.65355237
2/24/2021,27.95103429
2/25/2021,27.46839454
2/26/2021,26.65953138
2/27/2021,26.67934113
2/28/2021,26.79187044
3/1/2021,26.51769597
3/2/2021,26.7321003
3/3/2021,26.03104901
3/4/2021,25.32912067
3/5/2021,25.22656334
3/6/2021,25.24488485
3/7/2021,25.44793454
3/8/2021,25.14806836
3/9/2021,25.92610228
3/10/2021,26.17816085
3/11/2021,26.08793477
3/12/2021,25.91679637
3/13/2021,25.91874499
3/14/2021,25.98305593
3/15/2021,26.23446696
3/16/2021,25.93961472
3/17/2021,26.36074374
3/18/2021,26.04078826
3/19/2021,26.24183453
3/20/2021,26.24025207
3/21/2021,25.87382371
3/22/2021,25.79890963
3/23/2021,25.06558027
3/24/2021,25.08017121
3/25/2021,25.07767694
3/26/2021,25.05424675
3/27/2021,25.05887269
3/28/2021,25.03276789
3/29/2021,24.67015736
3/30/2021,24.01624627
3/31/2021,24.41873242
4/1/2021,24.97292359
4/2/2021,24.90966558
4/3/2021,24.87960758
4/4/2021,25.01807243
4/5/2021,24.84702668
4/6/2021,25.16892183
4/7/2021,25.14501609
4/8/2021,25.41812961
4/9/2021,25.24855703
4/10/2021,25.25283772
4/11/2021,25.25588314
4/12/2021,24.82313368
4/13/2021,25.35171516
4/14/2021,25.41506081
4/15/2021,25.84959203
4/16/2021,25.95333702
4/17/2021,25.95250562
4/18/2021,25.92978034
4/19/2021,25.83264589
4/20/2021,25.80969253
4/21/2021,26.54067258
4/22/2021,26.13878797
4/23/2021,26.00015511
4/24/2021,26.00523563
4/25/2021,25.96502252
4/26/2021,26.21041978
4/27/2021,26.23446124
4/28/2021,26.26537774
4/29/2021,26.09681063
4/30/2021,25.89981155
5/1/2021,25.89971733
5/2/2021,25.86182595
5/3/2021,26.87702989
5/4/2021,26.50102992
5/5/2021,26.46811836
5/6/2021,27.29543294
5/7/2021,27.44529466
5/8/2021,27.45294839
5/9/2021,27.65606421
5/10/2021,27.32012174
5/11/2021,27.59274686
5/12/2021,27.09283321
5/13/2021,27.05360171
5/14/2021,27.41817282
5/15/2021,27.4197595
5/16/2021,27.48718101
5/17/2021,28.22808963
5/18/2021,28.17595447
5/19/2021,27.65066
5/20/2021,27.71829466
5/21/2021,27.54524508
5/22/2021,27.55788499
5/23/2021,27.57062664
5/24/2021,27.72432297
5/25/2021,27.98352296
5/26/2021,27.68541599
5/27/2021,27.87777264
5/28/2021,27.92837744
5/29/2021,27.93006647
5/30/2021,27.94063676
5/31/2021,28.07048492
6/1/2021,27.86549632
6/2/2021,28.16869592
6/3/2021,27.44028702
6/4/2021,27.79312828
6/5/2021,27.79969707
6/6/2021,27.75702169
6/7/2021,27.88873895
6/8/2021,27.63266127
6/9/2021,27.79685788
6/10/2021,27.96623539
6/11/2021,27.91054015
6/12/2021,27.92082158
6/13/2021,27.83397147
6/14/2021,27.85720093
6/15/2021,27.65716255
6/16/2021,27.09309185
6/17/2021,25.98444969
6/18/2021,25.79992476
6/19/2021,25.80489
6/20/2021,25.89682988
6/21/2021,25.94315718
6/22/2021,25.76531399
6/23/2021,25.86489463
6/24/2021,25.93830707
6/25/2021,26.10013557
6/26/2021,26.11322302
6/27/2021,26.13188632
6/28/2021,26.10309267
6/29/2021,25.78013399
6/30/2021,26.09668304
7/1/2021,26.00720415
7/2/2021,26.46439986
7/3/2021,26.46660034
7/4/2021,26.44416546
7/5/2021,26.43973969
7/6/2021,26.11923081
7/7/2021,26.13463211
7/8/2021,25.92127868
7/9/2021,26.10153064
7/10/2021,26.1123093
7/11/2021,26.09735121
7/12/2021,26.23120683
7/13/2021,25.96888715
7/14/2021,26.22572499
7/15/2021,26.3250942
7/16/2021,25.66935598
7/17/2021,25.67403653
7/18/2021,25.69799942
7/19/2021,25.17994476
7/20/2021,24.94706779
7/21/2021,25.2620098
7/22/2021,25.43342309
7/23/2021,25.17020977
7/24/2021,25.17531777
7/25/2021,25.17901017
7/26/2021,25.16858704
7/27/2021,24.71565051
7/28/2021,25.0031487
7/29/2021,25.52848986
7/30/2021,25.48223912
7/31/2021,25.49337325
8/1/2021,25.50747439
8/2/2021,25.4082441
8/3/2021,25.55988649
8/4/2021,25.36676187
8/5/2021,25.13961018
8/6/2021,24.33575203
8/7/2021,24.33737837
8/8/2021,23.58605715
8/9/2021,23.4535395
8/10/2021,23.32554347
8/11/2021,23.53007176
8/12/2021,23.19271896
8/13/2021,23.73961081
8/14/2021,23.73941623
8/15/2021,23.68875066
8/16/2021,23.87223191
8/17/2021,23.65475893
8/18/2021,23.49527803
8/19/2021,23.22474446
8/20/2021,23.01974107
8/21/2021,23.02461469
8/22/2021,22.99926782
8/23/2021,23.62359173
8/24/2021,23.83324017
8/25/2021,23.85988932
8/26/2021,23.57390754
8/27/2021,24.01150842
8/28/2021,24.01977115
8/29/2021,24.08596764
8/30/2021,24.03772967
8/31/2021,23.90403949
9/1/2021,24.16171851
9/2/2021,23.89031897
9/3/2021,24.70422097
9/4/2021,24.7113376
9/5/2021,24.74886706
9/6/2021,24.67891846
9/7/2021,24.31876588
9/8/2021,23.9748749
9/9/2021,24.05488318
9/10/2021,23.7324818
9/11/2021,23.7399798
9/12/2021,23.77953329
9/13/2021,23.73340634
9/14/2021,23.8473619
9/15/2021,23.87200986
9/16/2021,22.93670045
9/17/2021,22.39864565
9/18/2021,22.40171974
9/19/2021,22.37542176
9/20/2021,22.28147573
9/21/2021,22.49441428
9/22/2021,22.6827007
9/23/2021,22.54021108
9/24/2021,22.42350015
9/25/2021,22.42775264
9/26/2021,22.42075301
9/27/2021,22.63869705
9/28/2021,22.47317006
9/29/2021,21.54868443
9/30/2021,22.13237706
10/1/2021,22.52922998
10/2/2021,22.53384781
10/3/2021,22.66424809
10/4/2021,22.62976083
10/5/2021,22.63814077
10/6/2021,22.63889051
10/7/2021,22.58721823
10/8/2021,22.66298768
10/9/2021,22.66448181
10/10/2021,22.60777778
10/11/2021,22.56323259
10/12/2021,22.53744597
10/13/2021,23.06634524
10/14/2021,23.51716742
10/15/2021,23.30461284
10/16/2021,23.31518363
10/17/2021,23.3581198
10/18/2021,23.18447283
10/19/2021,23.64541187
10/20/2021,24.2857093
10/21/2021,24.15157477
10/22/2021,24.32539295
10/23/2021,24.33309673
10/24/2021,24.38841775
10/25/2021,24.55010249
10/26/2021,24.14318853
10/27/2021,24.04057099
10/28/2021,24.08079861
10/29/2021,23.87216339
10/30/2021,23.88326053
10/31/2021,23.78061055
11/1/2021,24.01797753
11/2/2021,23.5242485
11/3/2021,23.62261476
11/4/2021,23.77605599
11/5/2021,24.16424074
11/6/2021,24.16136214
11/7/2021,24.13129742
11/8/2021,24.44405672
11/9/2021,24.29893712
11/10/2021,24.64044235
11/11/2021,25.23973509
11/12/2021,25.30203815
11/13/2021,25.31051573
11/14/2021,25.33695297
11/15/2021,25.1054776
11/16/2021,24.82474399
11/17/2021,25.05837983
11/18/2021,24.81084314
11/19/2021,24.60225033
11/20/2021,24.60928151
11/21/2021,24.60752232
11/22/2021,24.2165508
11/23/2021,23.65625355
11/24/2021,23.55542793
11/25/2021,23.57319587
11/26/2021,23.28906833
11/27/2021,23.1366548
11/28/2021,23.12436464
11/29/2021,23.27286444
11/30/2021,22.94013813
12/1/2021,22.77582407
12/2/2021,22.37259018
12/3/2021,22.37347525
12/4/2021,22.53366039
12/5/2021,22.53298481
12/6/2021,22.56391067
12/7/2021,22.37460504
12/8/2021,22.50664783
12/9/2021,22.42600001
12/10/2021,22.13699999
12/11/2021,22.15400001
12/12/2021,22.17700085
12/13/2021,22.26799998
12/14/2021,22.27300001
12/15/2021,21.96600001
12/16/2021,22.13199999
12/17/2021,22.45799998
12/18/2021,22.36549999
12/19/2021,22.37399998
12/20/2021,22.25180001
12/21/2021,22.49399998
12/22/2021,22.78999998
12/23/2021,22.88999997
12/24/2021,22.88349999
12/25/2021,22.88199998
12/26/2021,22.88199998
12/27/2021,23.02600002
12/28/2021,23.00400003
12/29/2021,22.829
12/30/2021,23.05399999
12/31/2021,23.31249998
1/1/2022,23.29099999
1/2/2022,23.30500002
1/3/2022,22.88399999
1/4/2022,23.02999998
1/5/2022,22.80900002
1/6/2022,22.16599999
1/7/2022,22.345
1/8/2022,22.36749998
1/9/2022,22.36000002
1/10/2022,22.45799998
1/11/2022,22.76
1/12/2022,22.74799998
1/13/2022,23.05000002
1/14/2022,22.96699998
1/15/2022,22.96050001
1/16/2022,22.93999999
1/17/2022,22.9905
1/18/2022,23.477
1/19/2022,24.12149998
1/20/2022,24.35300003
1/21/2022,24.29650001
1/22/2022,24.30350003
1/23/2022,24.269
1/24/2022,23.92650001
1/25/2022,23.87350001
1/26/2022,23.539
1/27/2022,22.77000001
1/28/2022,22.46199998
1/29/2022,22.47399999
1/30/2022,22.42
1/31/2022,22.488
2/1/2022,22.61580001
2/2/2022,22.617
2/3/2022,22.42
2/4/2022,22.52399998
2/5/2022,22.51299998
2/6/2022,22.58150001
2/7/2022,23.00300002
2/8/2022,22.99600001
2/9/2022,23.27699998
2/10/2022,23.18779998
2/11/2022,23.56899998
2/12/2022,23.53400001
2/13/2022,23.61699999
2/14/2022,23.802
2/15/2022,23.37299998
2/16/2022,23.61000003
2/17/2022,23.80399998
2/18/2022,23.89350002
2/19/2022,23.906
2/20/2022,23.975
2/21/2022,24.03049999
2/22/2022,24.13499997
2/23/2022,24.55399998
2/24/2022,24.26600003
2/25/2022,24.26850003
2/26/2022,24.26850003
2/27/2022,24.52200001
2/28/2022,24.43799999
3/1/2022,25.27600002
3/2/2022,25.261
3/3/2022,25.13950003
3/4/2022,25.7045
3/5/2022,25.714
3/6/2022,26.01148251
3/7/2022,25.6348
3/8/2022,26.03199998
3/9/2022,25.67000003
3/10/2022,25.92050001
3/11/2022,25.80800003
3/12/2022,25.85199997
3/13/2022,25.61689997
3/14/2022,25.09200001
3/15/2022,24.91399999
3/16/2022,25.15040002
3/17/2022,25.33500002
3/18/2022,25.38500002
3/19/2022,24.94699997
3/20/2022,24.92399999
3/21/2022,25.20999999
3/22/2022,24.77099997
3/23/2022,25.17
3/24/2022,25.548
3/25/2022,25.52099999
3/26/2022,25.52800003
3/27/2022,25.52800003
3/28/2022,24.89900001
3/29/2022,24.74750002
3/30/2022,24.83799998
3/31/2022,24.779
4/1/2022,24.6
4/2/2022,24.6
4/3/2022,24.58499998
4/4/2022,24.52874998
4/5/2022,24.29999998
4/6/2022,24.292
4/7/2022,24.62300002
4/8/2022,24.779
4/9/2022,24.75599997
4/10/2022,24.817
4/11/2022,25.07699999
4/12/2022,25.38000002
4/13/2022,25.71260003
4/14/2022,25.63999998
4/15/2022,25.65449998
4/16/2022,25.68699997
4/17/2022,25.78344998
4/18/2022,25.82000002
4/19/2022,25.08200002
4/20/2022,25.14384998
4/21/2022,24.65589998
4/22/2022,24.11299998
4/23/2022,24.16400002
4/24/2022,24.11599999
4/25/2022,23.66700001
4/26/2022,23.68600002
4/27/2022,23.31800002
4/28/2022,23.15499999
4/29/2022,22.74
4/30/2022,22.751
5/1/2022,22.77999999
5/2/2022,22.60600001
5/3/2022,22.58000001
5/4/2022,22.95569999
5/5/2022,22.50724998
5/6/2022,22.42929999
5/7/2022,22.32799998
5/8/2022,22.292
5/9/2022,21.79500002
5/10/2022,21.30700002
5/11/2022,21.56210002
5/12/2022,20.78634999
5/13/2022,21.102
5/14/2022,21.08800002
5/15/2022,21.15799998
5/16/2022,21.60300002
5/17/2022,21.62200002
5/18/2022,21.37299998
5/19/2022,21.92300002
5/20/2022,21.75750001
5/21/2022,21.73000001
5/22/2022,21.80500002
5/23/2022,21.73689999
5/24/2022,22.112
5/25/2022,21.97700002
5/26/2022,22.00900001
5/27/2022,22.11549999
5/28/2022,22.12
5/29/2022,22.03424999
5/30/2022,21.92700002
5/31/2022,21.5522
6/1/2022,21.82
6/2/2022,22.36399999
6/3/2022,21.91499998
6/4/2022,21.91499998
6/5/2022,21.92300002
6/6/2022,22.03299998
6/7/2022,22.22899999
6/8/2022,22.064
6/9/2022,21.64570002
6/10/2022,21.88000001
6/11/2022,21.84899998
6/12/2022,21.896
6/13/2022,21.09
6/14/2022,21.06900002
6/15/2022,21.67769998
6/16/2022,21.86145
6/17/2022,21.66950002
6/18/2022,21.66600001
6/19/2022,21.62699999
6/20/2022,21.58364998
6/21/2022,21.6128
6/22/2022,21.37299998
6/23/2022,21.03699998
6/24/2022,21.14750002
6/25/2022,21.14750002
6/26/2022,21.17035
6/27/2022,21.15299998
6/28/2022,20.81270001
6/29/2022,20.72554998
6/30/2022,20.25055001
7/1/2022,19.85300001
7/2/2022,19.84400001
7/3/2022,19.92395
7/4/2022,19.98200001
7/5/2022,19.20959999
7/6/2022,19.19085001
7/7/2022,19.227
7/8/2022,19.31300001
7/9/2022,19.30900002
7/10/2022,19.36264999
7/11/2022,19.09100002
7/12/2022,18.9176
7/13/2022,19.154
7/14/2022,18.43780002
7/15/2022,18.69700001
7/16/2022,18.70749999
7/17/2022,18.74765001
7/18/2022,18.70299999
7/19/2022,18.78020002
7/20/2022,18.69700001
7/21/2022,18.7985
7/22/2022,18.58300001
7/23/2022,18.563
7/24/2022,18.55
7/25/2022,18.40154999
7/26/2022,18.66199999
7/27/2022,19.14400001
7/28/2022,19.93500002
7/29/2022,20.35750001
7/30/2022,20.35499999
7/31/2022,20.21199999
8/1/2022,20.32299998
8/2/2022,19.87899999
8/3/2022,20.00264999
8/4/2022,20.21000001
8/5/2022,19.86899999
8/6/2022,19.88600001
8/7/2022,19.81800001
8/8/2022,20.71269998
8/9/2022,20.50599999
8/10/2022,20.57580002
8/11/2022,20.26870001
8/12/2022,20.81849998
8/13/2022,20.78600002
8/14/2022,20.77000002
8/15/2022,20.22199999
8/16/2022,20.12060002
8/17/2022,19.80350001
8/18/2022,19.49700002
8/19/2022,19.05599999
8/20/2022,19.051
8/21/2022,19.01449999
8/22/2022,18.95899999
8/23/2022,19.10299999
8/24/2022,19.11500001
8/25/2022,19.18599999
8/26/2022,18.88400001
8/27/2022,18.88400001
8/28/2022,18.72999999
8/29/2022,18.76240001
8/30/2022,18.39020001
8/31/2022,17.91
9/1/2022,17.78700001
9/2/2022,18.05000002
9/3/2022,18.05000002
9/4/2022,17.957
9/5/2022,18.186
9/6/2022,17.96
9/7/2022,18.43870002
9/8/2022,18.5649
9/9/2022,18.80999999
9/10/2022,18.80999999
9/11/2022,18.84899999
9/12/2022,19.81900001
9/13/2022,19.34239999
9/14/2022,19.64299999
9/15/2022,18.915
9/16/2022,19.571
9/17/2022,19.55200002
9/18/2022,19.645
9/19/2022,19.522
9/20/2022,19.2536
9/21/2022,19.47999998
9/22/2022,19.63799998
9/23/2022,18.86949999
9/24/2022,18.86949999
9/25/2022,18.78180002
9/26/2022,18.943
9/27/2022,18.33820002
9/28/2022,18.84799999
9/29/2022,18.87450001
9/30/2022,19.02799998
10/1/2022,19.03099998
10/2/2022,19.10100001
10/3/2022,20.83249999
10/4/2022,21.0004
10/5/2022,20.6388
10/6/2022,20.59620001
10/7/2022,20.13200001
10/8/2022,20.12999998
10/9/2022,20.11100001
10/10/2022,19.60079999
10/11/2022,19.12299998
10/12/2022,19.047
10/13/2022,18.88100001
10/14/2022,18.2675
10/15/2022,18.266
10/16/2022,18.36100001
10/17/2022,18.652
10/18/2022,18.75399999
10/19/2022,18.4
10/20/2022,18.60450001
10/21/2022,19.4045
10/22/2022,19.39999998
10/23/2022,19.42150001
10/24/2022,19.31810001
10/25/2022,19.30669999
10/26/2022,19.56249999
10/27/2022,19.55000002
10/28/2022,19.2595
10/29/2022,19.2555
10/30/2022,19.223
10/31/2022,19.15694999
11/1/2022,19.635
11/2/2022,19.11800002
11/3/2022,19.45019999
11/4/2022,20.842
11/5/2022,20.86150001
11/6/2022,20.52799999
11/7/2022,20.76199999
11/8/2022,21.36299999
11/9/2022,21.32399999
11/10/2022,21.65399999
11/11/2022,21.69299999
11/12/2022,21.67100001
11/13/2022,21.59695001
11/14/2022,21.944
11/15/2022,21.57000002
11/16/2022,21.43700001
11/17/2022,20.95499998
11/18/2022,20.94900001
11/19/2022,20.94550002
11/20/2022,20.93300001
11/21/2022,20.75725001
11/22/2022,21.14124817
11/23/2022,21.24899926
11/24/2022,21.49384875
11/25/2022,21.47168003
11/26/2022,21.46945379
11/27/2022,21.41767621
11/28/2022,20.92199998
11/29/2022,21.20599998
11/30/2022,21.30700002
12/1/2022,22.29100001
12/2/2022,23.14750002
12/3/2022,23.14300001
12/4/2022,23.24182119
12/5/2022,22.25415
12/6/2022,22.3907
12/7/2022,22.71620003
12/8/2022,23.08483132
12/9/2022,23.57701893
12/10/2022,23.43249332
12/11/2022,23.456
12/12/2022,23.33300001
12/13/2022,23.68000002
12/14/2022,23.87099999
12/15/2022,23.05399999
12/16/2022,23.23249998
12/17/2022,23.22449998
12/18/2022,23.14999999
12/19/2022,22.9775
12/20/2022,24.13344999
12/21/2022,23.945
12/22/2022,23.57670002
12/23/2022,23.70299999
12/24/2022,23.74249998
12/25/2022,23.58400001
12/26/2022,23.84804999
12/27/2022,23.93800002
12/28/2022,23.546
12/29/2022,23.85999998
12/30/2022,23.93199998
12/31/2022,23.96900001
1/1/2023,23.96900001
1/2/2023,24.094
1/3/2023,23.96000003
1/4/2023,23.78999998
1/5/2023,23.2084
1/6/2023,23.78999998
1/7/2023,23.78999998
1/8/2023,23.98900003
1/9/2023,23.63
1/10/2023,23.60600002
1/11/2023,23.42820001
1/12/2023,23.80600001
1/13/2023,24.2562
1/14/2023,24.2695
1/15/2023,24.26850003
1/16/2023,24.28599998
1/17/2023,23.93000002
1/18/2023,23.48699999
1/19/2023,23.84999999
1/20/2023,23.91899999
1/21/2023,23.9287
1/22/2023,23.9385
1/23/2023,23.37999998
1/24/2023,23.63585
1/25/2023,23.96700001
1/26/2023,23.91600001
1/27/2023,23.59700001
1/28/2023,23.59300001
1/29/2023,23.621
1/30/2023,23.56870001
1/31/2023,23.59999998
2/1/2023,24.03599999
2/2/2023,23.45700001
2/3/2023,22.35249999
2/4/2023,22.35150002
2/5/2023,22.26969999
2/6/2023,22.283
2/7/2023,22.21800001
2/8/2023,22.28000001
2/9/2023,21.91999998
2/10/2023,21.96900001
2/11/2023,21.99899998
2/12/2023,21.92800002
2/13/2023,21.99979999
2/14/2023,21.739
2/15/2023,21.5389
2/16/2023,21.51000002
2/17/2023,21.71400002
2/18/2023,21.68899999
2/19/2023,21.729
2/20/2023,21.80100001
2/21/2023,21.851
2/22/2023,21.48999999
2/23/2023,21.32419998
2/24/2023,20.765
2/25/2023,20.754
2/26/2023,20.76900001
2/27/2023,20.62079999
2/28/2023,20.881
3/1/2023,20.95999998
3/2/2023,20.909
3/3/2023,21.27700001
3/4/2023,21.22499998
3/5/2023,21.1727
3/6/2023,21.035
3/7/2023,20.08199999
3/8/2023,20.04
3/9/2023,20.06999999
3/10/2023,20.52200001
3/11/2023,20.53750002
3/12/2023,20.6388
3/13/2023,21.77965001
3/14/2023,21.67819999
3/15/2023,21.79800001
3/16/2023,21.67700001
3/17/2023,22.59740299
3/18/2023,22.59740299
3/19/2023,22.38044486
3/20/2023,22.51369771
3/21/2023,22.43359852
3/22/2023,22.97977665
3/23/2023,23.04876725
3/24/2023,23.22450106
3/25/2023,23.23015177
3/26/2023,23.20272036
3/27/2023,23.12032252
3/28/2023,23.32996891
3/29/2023,23.30886955
3/30/2023,23.8788734
3/31/2023,24.09754675
4/1/2023,24.09754675
4/2/2023,24.10704893
4/3/2023,23.9502013
4/4/2023,24.98435274
4/5/2023,24.93597781
4/6/2023,24.97787279
4/7/2023,24.97837322
4/8/2023,24.97396876
4/9/2023,24.92331967
4/10/2023,24.88373913
4/11/2023,25.06313146
4/12/2023,25.61837657
4/13/2023,25.60780182
4/14/2023,26.05962154
4/15/2023,25.35234987
4/16/2023,25.37489273
4/17/2023,25.39362925
4/18/2023,25.09649609
4/19/2023,25.13336625
4/20/2023,25.401
4/21/2023,25.17446756
4/22/2023,25.06410791
4/23/2023,25.07411281
4/24/2023,25.04000002
4/25/2023,24.89708448
4/26/2023,24.98137532
4/27/2023,25.08350002
4/28/2023,24.85047673
4/29/2023,25.04835893
4/30/2023,25.0501088
5/1/2023,25.20348862
5/2/2023,24.75330068
5/3/2023,25.27257042
5/4/2023,25.62699998
5/5/2023,25.9870261
5/6/2023,25.78400715
5/7/2023,25.67024331
5/8/2023,25.61764199
5/9/2023,25.56172609
5/10/2023,25.55300001
5/11/2023,24.89063199
5/12/2023,23.85924961
5/13/2023,23.9650004
5/14/2023,23.9589999
5/15/2023,23.96381454
5/16/2023,24.03708906
5/17/2023,23.64027207
5/18/2023,23.7371227
5/19/2023,23.6683398
5/20/2023,23.83619765
5/21/2023,23.83909848
5/22/2023,23.85260844
5/23/2023,23.55162094
5/24/2023,23.39866295
5/25/2023,23.03086973
5/26/2023,23.14944955
5/27/2023,23.30752506
5/28/2023,23.30785008
5/29/2023,23.19469469
5/30/2023,23.01741965
5/31/2023,23.25478209
6/1/2023,23.49413629
6/2/2023,23.89710716
6/3/2023,23.61584409
6/4/2023,23.61584409
6/5/2023,23.47079117
6/6/2023,23.63528371
6/7/2023,23.56438547
6/8/2023,23.47960081
6/9/2023,24.31453224
6/10/2023,24.2746353
6/11/2023,24.28763546
6/12/2023,24.21971337
6/13/2023,24.18753952
6/14/2023,23.68577819
6/15/2023,23.40855795
6/16/2023,24.02679145
6/17/2023,24.16901226
6/18/2023,24.19504249
6/19/2023,24.04982514
6/20/2023,23.78584404
6/21/2023,23.09767769
6/22/2023,22.56037192
6/23/2023,22.32269967
6/24/2023,22.42046442
6/25/2023,22.42021479
6/26/2023,22.78717425
6/27/2023,22.9024409
6/28/2023,22.90026985
6/29/2023,22.69501769
6/30/2023,22.46561848
7/1/2023,22.76089678
7/2/2023,22.75829031
7/3/2023,22.79274884
7/4/2023,23.02188377
7/5/2023,22.92315699
7/6/2023,23.1755679
7/7/2023,22.70513414
7/8/2023,23.61995109
7/9/2023,23.03865194
7/10/2023,23.03828964
7/11/2023,23.14757407
7/12/2023,23.15972125
7/13/2023,24.27334012
7/14/2023,24.80209835
7/15/2023,24.93493018
7/16/2023,24.93068422
7/17/2023,24.80694688
7/18/2023,24.90151699
7/19/2023,25.01838726
7/20/2023,25.21132517
7/21/2023,24.86249202
7/22/2023,24.60286728
7/23/2023,24.46075501
7/24/2023,24.68098628
7/25/2023,24.47481765
7/26/2023,24.60232628
7/27/2023,25.02724635
7/28/2023,24.14358858
7/29/2023,24.34074883
7/30/2023,24.25744604
7/31/2023,24.33341831
8/1/2023,24.64421607
8/2/2023,24.38820624
8/3/2023,23.80345756
8/4/2023,23.5837495
8/5/2023,23.6305092
8/6/2023,23.61450711
8/7/2023,23.5699993
8/8/2023,23.0239838
8/9/2023,22.89595902
8/10/2023,22.70250316
8/11/2023,22.74965011
8/12/2023,22.69056301
8/13/2023,22.69024869
8/14/2023,22.58949304
8/15/2023,22.60399915
8/16/2023,22.68129712
8/17/2023,22.43424941
8/18/2023,22.853232
8/19/2023,22.74415675
8/20/2023,22.74842975
8/21/2023,22.72446409
8/22/2023,23.28161095
8/23/2023,23.49967572
8/24/2023,24.2464943
8/25/2023,24.13617003
8/26/2023,24.21024328
8/27/2023,24.21538285
8/28/2023,24.17247046
8/29/2023,24.23248804
8/30/2023,24.66874172
8/31/2023,24.64224779
9/1/2023,24.52274388
9/2/2023,24.18502851
9/3/2023,24.18973975
9/4/2023,24.20457533
9/5/2023,23.87532905
9/6/2023,23.4864156
9/7/2023,23.15742929
9/8/2023,23.1073291
9/9/2023,22.92049684
9/10/2023,22.92048733
9/11/2023,22.97799931
9/12/2023,23.07849085
9/13/2023,22.84277514
9/14/2023,22.88727554
9/15/2023,23.02832723
9/16/2023,23.03022731
9/17/2023,23.05449402
9/18/2023,23.13801627
9/19/2023,23.24564566
9/20/2023,23.13480006
9/21/2023,23.04787931
9/22/2023,23.42998297
9/23/2023,23.55912037
9/24/2023,23.55506356
9/25/2023,23.54748554
9/26/2023,23.08834996
9/27/2023,22.73945058
9/28/2023,22.57213012
9/29/2023,22.60524586
9/30/2023,22.18629969
10/1/2023,22.18449807
10/2/2023,22.03446124
10/3/2023,20.870853
10/4/2023,21.17023285
10/5/2023,21.11941325
10/6/2023,20.95857005
10/7/2023,21.59335384
10/8/2023,21.59361389
10/9/2023,21.84619947
10/10/2023,21.89509721
10/11/2023,21.8319912
10/12/2023,22.04987054
10/13/2023,21.90062949
10/14/2023,22.71155267
10/15/2023,22.71144306
10/16/2023,22.60900001
10/17/2023,22.53799414
10/18/2023,22.87732646
10/19/2023,22.87449778
10/20/2023,22.99299609
10/21/2023,23.36724659
10/22/2023,23.34813585
10/23/2023,23.11215455
10/24/2023,23.10649911
10/25/2023,23.00899936
10/26/2023,22.8676967
10/27/2023,22.8099069
10/28/2023,23.09624634
10/29/2023,23.11088666
10/30/2023,23.10249937
10/31/2023,23.24065456
11/1/2023,22.71451956
11/2/2023,22.96370732
11/3/2023,22.68127922
11/4/2023,23.21091999
11/5/2023,23.39827807
11/6/2023,23.20158505
11/7/2023,22.92749521
11/8/2023,22.56436656
11/9/2023,22.54894532
11/10/2023,22.70815834
11/11/2023,22.26105336
11/12/2023,22.26131725
11/13/2023,22.10829572
11/14/2023,22.32729562
11/15/2023,23.08428073
11/16/2023,23.29058637
11/17/2023,23.82074349
11/18/2023,23.81244764
11/19/2023,23.81244764
11/20/2023,23.6467401
11/21/2023,23.75981155
11/22/2023,23.77566528
11/23/2023,23.68349772
11/24/2023,23.69049958
11/25/2023,24.33146111
11/26/2023,24.28552867
11/27/2023,24.59304541
11/28/2023,24.61786507
11/29/2023,25.14208913
