Date,Value (USD per troy ounce)
2019-03-18,1303.574323
2019-03-19,1306.016724
2019-03-20,1314.516108
2019-03-21,1308.922042
2019-03-22,1313.525818
2019-03-23,1313.723816
2019-03-24,1312.120715
2019-03-25,1321.536938
2019-03-26,1315.908674
2019-03-27,1309.275498
2019-03-28,1291.259135
2019-03-29,1292.004287
2019-03-30,1292.056437
2019-03-31,1291.881173
2019-04-01,1287.288285
2019-04-02,1292.198481
2019-04-03,1291.216062
2019-04-04,1292.112681
2019-04-05,1291.587291
2019-04-06,1291.730984
2019-04-07,1291.914553
2019-04-08,1297.986591
2019-04-09,1304.530005
2019-04-10,1308.280725
2019-04-11,1292.213834
2019-04-12,1290.276076
2019-04-13,1290.414158
2019-04-14,1290.089532
2019-04-15,1288.262692
2019-04-16,1276.658403
2019-04-17,1273.972133
2019-04-18,1275.397645
2019-04-19,1274.70982
2019-04-20,1275.591556
2019-04-21,1277.008735
2019-04-22,1274.97154
2019-04-23,1271.972895
2019-04-24,1275.093667
2019-04-25,1278.15345
2019-04-26,1285.801158
2019-04-27,1285.776738
2019-04-28,1285.644494
2019-04-29,1280.172189
2019-04-30,1283.433079
2019-05-01,1276.877698
2019-05-02,1270.593238
2019-05-03,1278.877278
2019-05-04,1278.845969
2019-05-05,1284.001977
2019-05-06,1281.68199
2019-05-07,1284.85475
2019-05-08,1281.341262
2019-05-09,1283.733337
2019-05-10,1285.558043
2019-05-11,1285.537065
2019-05-12,1287.142094
2019-05-13,1301.052788
2019-05-14,1297.042769
2019-05-15,1296.66484
2019-05-16,1285.907254
2019-05-17,1277.26243
2019-05-18,1277.318653
2019-05-19,1277.465508
2019-05-20,1277.382869
2019-05-21,1274.451993
2019-05-22,1273.868699
2019-05-23,1283.668016
2019-05-24,1284.997348
2019-05-25,1285.173595
2019-05-26,1285.024962
2019-05-27,1285.335337
2019-05-28,1279.812075
2019-05-29,1279.864253
2019-05-30,1289.692303
2019-05-31,1305.411024
2019-06-01,1305.49155
2019-06-02,1309.131849
2019-06-03,1325.423201
2019-06-04,1325.524323
2019-06-05,1330.793534
2019-06-06,1333.904893
2019-06-07,1340.457646
2019-06-08,1340.536483
2019-06-09,1335.175876
2019-06-10,1328.965363
2019-06-11,1327.462285
2019-06-12,1333.37629
2019-06-13,1343.541714
2019-06-14,1341.118561
2019-06-15,1341.012867
2019-06-16,1338.74185
2019-06-17,1339.849728
2019-06-18,1345.84195
2019-06-19,1358.828329
2019-06-20,1389.902161
2019-06-21,1398.852374
2019-06-22,1398.953583
2019-06-23,1406.885297
2019-06-24,1423.016819
2019-06-25,1420.014305
2019-06-26,1409.899811
2019-06-27,1410.316428
2019-06-28,1409.765929
2019-06-29,1410.09913
2019-06-30,1392.534622
2019-07-01,1384.894832
2019-07-02,1426.708758
2019-07-03,1418.486557
2019-07-04,1418.876516
2019-07-05,1399.100131
2019-07-06,1398.875304
2019-07-07,1396.219039
2019-07-08,1394.775929
2019-07-09,1395.965705
2019-07-10,1421.126771
2019-07-11,1404.031833
2019-07-12,1415.757714
2019-07-13,1415.889108
2019-07-14,1416.350348
2019-07-15,1415.238759
2019-07-16,1405.262168
2019-07-17,1425.335689
2019-07-18,1443.999579
2019-07-19,1424.867648
2019-07-20,1424.846473
2019-07-21,1424.79572
2019-07-22,1424.330788
2019-07-23,1416.837797
2019-07-24,1425.23188
2019-07-25,1414.57484
2019-07-26,1418.362945
2019-07-27,1418.389419
2019-07-28,1420.323408
2019-07-29,1425.255657
2019-07-30,1430.705626
2019-07-31,1412.702928
2019-08-01,1440.711042
2019-08-02,1440.67648
2019-08-03,1440.787246
2019-08-04,1439.232026
2019-08-05,1470.857324
2019-08-06,1475.988696
2019-08-07,1501.267595
2019-08-08,1502.699851
2019-08-09,1497.062706
2019-08-10,1497.174084
2019-08-11,1501.354973
2019-08-12,1512.07735
2019-08-13,1501.23072
2019-08-14,1516.841779
2019-08-15,1524.965035
2019-08-16,1513.400354
2019-08-17,1513.225592
2019-08-18,1510.037977
2019-08-19,1496.105397
2019-08-20,1506.382496
2019-08-21,1502.818565
2019-08-22,1497.731334
2019-08-23,1526.503882
2019-08-24,1526.705903
2019-08-25,1547.748027
2019-08-26,1527.893223
2019-08-27,1543.009578
2019-08-28,1538.72428
2019-08-29,1528.329618
2019-08-30,1520.812573
2019-08-31,1521.294317
2019-09-01,1529.145513
2019-09-02,1527.798632
2019-09-03,1548.796547
2019-09-04,1552.180728
2019-09-05,1518.330416
2019-09-06,1507.081678
2019-09-07,1507.27259
2019-09-08,1505.910699
2019-09-09,1497.620874
2019-09-10,1486.934297
2019-09-11,1494.292676
2019-09-12,1497.884279
2019-09-13,1488.383292
2019-09-14,1488.349941
2019-09-15,1506.114826
2019-09-16,1497.602856
2019-09-17,1501.516291
2019-09-18,1491.720291
2019-09-19,1499.316756
2019-09-20,1516.963878
2019-09-21,1517.07084
2019-09-22,1514.807241
2019-09-23,1521.623405
2019-09-24,1531.661949
2019-09-25,1505.431479
2019-09-26,1506.071702
2019-09-27,1496.89464
2019-09-28,1497.062016
2019-09-29,1496.669909
2019-09-30,1472.820695
2019-10-01,1480.622661
2019-10-02,1499.538354
2019-10-03,1507.149753
2019-10-04,1504.205063
2019-10-05,1504.132604
2019-10-06,1508.307001
2019-10-07,1492.666987
2019-10-08,1507.449016
2019-10-09,1511.662929
2019-10-10,1494.288796
2019-10-11,1488.81988
2019-10-12,1488.50502
2019-10-13,1485.332343
2019-10-14,1492.223946
2019-10-15,1481.469833
2019-10-16,1489.939311
2019-10-17,1492.35686
2019-10-18,1490.214224
2019-10-19,1490.246338
2019-10-20,1492.169839
2019-10-21,1484.053147
2019-10-22,1488.219904
2019-10-23,1492.196798
2019-10-24,1503.273118
2019-10-25,1504.16823
2019-10-26,1504.087357
2019-10-27,1503.917706
2019-10-28,1492.261515
2019-10-29,1487.627325
2019-10-30,1495.113335
2019-10-31,1512.753537
2019-11-01,1513.43296
2019-11-02,1513.374447
2019-11-03,1512.882192
2019-11-04,1507.350905
2019-11-05,1483.999189
2019-11-06,1490.336747
2019-11-07,1468.348598
2019-11-08,1458.342697
2019-11-09,1458.310547
2019-11-10,1461.560947
2019-11-11,1455.676054
2019-11-12,1457.720455
2019-11-13,1463.566572
2019-11-14,1469.023407
2019-11-15,1467.222654
2019-11-16,1467.459095
2019-11-17,1468.795441
2019-11-18,1471.336539
2019-11-19,1474.439065
2019-11-20,1474.329573
2019-11-21,1464.545657
2019-11-22,1462.363287
2019-11-23,1462.170007
2019-11-24,1460.173761
2019-11-25,1453.829373
2019-11-26,1460.489294
2019-11-27,1457.378626
2019-11-28,1456.036346
2019-11-29,1464.045434
2019-11-30,1464.043101
2019-12-01,1461.977617
2019-12-02,1462.448752
2019-12-03,1477.092023
2019-12-04,1475.366289
2019-12-05,1476.380296
2019-12-06,1460.237841
2019-12-07,1459.981896
2019-12-08,1459.949924
2019-12-09,1461.428623
2019-12-10,1464.17634
2019-12-11,1474.734404
2019-12-12,1465.716932
2019-12-13,1475.640018
2019-12-14,1475.285283
2019-12-15,1474.567399
2019-12-16,1475.12709
2019-12-17,1475.461926
2019-12-18,1475.522161
2019-12-19,1478.864133
2019-12-20,1478.363962
2019-12-21,1478.721202
2019-12-22,1478.939896
2019-12-23,1485.695686
2019-12-24,1498.990668
2019-12-25,1499.396493
2019-12-26,1510.946191
2019-12-27,1510.733397
2019-12-28,1510.825062
2019-12-29,1513.202694
2019-12-30,1515.151759
2019-12-31,1518.23265
2020-01-01,1519.075794
2020-01-02,1528.745613
2020-01-03,1550.407994
2020-01-04,1551.313575
2020-01-05,1569.538399
2020-01-06,1564.52144
2020-01-07,1587.264043
2020-01-08,1557.635795
2020-01-09,1552.42243
2020-01-10,1561.611549
2020-01-11,1562.268101
2020-01-12,1559.685256
2020-01-13,1546.167161
2020-01-14,1549.977391
2020-01-15,1555.843765
2020-01-16,1552.311198
2020-01-17,1557.164941
2020-01-18,1557.462582
2020-01-19,1557.401942
2020-01-20,1561.591266
2020-01-21,1556.85876
2020-01-22,1560.855245
2020-01-23,1561.37367
2020-01-24,1570.989541
2020-01-25,1570.709411
2020-01-26,1582.153311
2020-01-27,1581.69358
2020-01-28,1567.277996
2020-01-29,1577.064003
2020-01-30,1574.640885
2020-01-31,1588.52205
2020-02-01,1589.610307
2020-02-02,1589.711388
2020-02-03,1578.259881
2020-02-04,1553.838988
2020-02-05,1555.906612
2020-02-06,1565.801809
2020-02-07,1570.103266
2020-02-08,1570.12985
2020-02-09,1574.80315
2020-02-10,1572.094044
2020-02-11,1567.339902
2020-02-12,1568.287738
2020-02-13,1576.955822
2020-02-14,1584.32937
2020-02-15,1584.334104
2020-02-16,1582.691684
2020-02-17,1584.509832
2020-02-18,1600.879173
2020-02-19,1610.721238
2020-02-20,1621.69129
2020-02-21,1643.9249
2020-02-22,1644.182471
2020-02-23,1666.236222
2020-02-24,1655.696466
2020-02-25,1638.215532
2020-02-26,1642.661996
2020-02-27,1644.086109
